time[s],Angle - sensor1.phi [rad],Angle - sensor2.phi [rad]
6.033,1.58420828808937,1.593371201219
6.034,1.58420522840063,1.59336626346061
6.035,1.58420217027092,1.5933613281099
6.036,1.58419911369945,1.59335639516569
6.037,1.58419605868539,1.5933514646268
6.038,1.58419300522793,1.59334653649206
6.039,1.58418995332625,1.5933416107603
6.04,1.58418690297956,1.59333668743035
6.041,1.58418385418703,1.59333176650104
6.042,1.58418080694785,1.59332684797119
6.043,1.58417776126121,1.59332193183965
6.044,1.5841747171263,1.59331701810523
6.045,1.58417167454231,1.59331210676678
6.046,1.58416863350843,1.59330719782312
6.047,1.58416559402385,1.59330229127308
6.048,1.58416255608777,1.59329738711551
6.049,1.58415951969936,1.59329248534922
6.05,1.58415648485783,1.59328758597307
6.051,1.58415345156237,1.59328268898587
6.052,1.58415041981216,1.59327779438648
6.053,1.58414738960641,1.59327290217372
6.054,1.58414436094431,1.59326801234643
6.055,1.58414133382504,1.59326312490345
6.056,1.58413830824781,1.59325823984361
6.057,1.58413528421181,1.59325335716576
6.058,1.58413226171623,1.59324847686873
6.059,1.58412924076027,1.59324359895137
6.06,1.58412622134313,1.5932387234125
6.061,1.584123203464,1.59323385025098
6.062,1.58412018712209,1.59322897946565
6.063,1.58411717231658,1.59322411105534
6.064,1.58411415904667,1.5932192450189
6.065,1.58411114731157,1.59321438135517
6.066,1.58410813711047,1.593209520063
6.067,1.58410512844257,1.59320466114123
6.068,1.58410212130707,1.5931998045887
6.069,1.58409911570318,1.59319495040426
6.07,1.58409611163008,1.59319009858676
6.071,1.58409310908699,1.59318524913503
6.072,1.5840901080731,1.59318040204794
6.073,1.58408710858762,1.59317555732432
6.074,1.58408411062975,1.59317071496302
6.075,1.58408111419868,1.5931658749629
6.076,1.58407811929363,1.59316103732279
6.077,1.58407512591379,1.59315620204156
6.078,1.58407213405838,1.59315136911805
6.079,1.58406914372659,1.59314653855111
6.08,1.58406615491763,1.59314171033959
6.081,1.5840631676307,1.59313688448235
6.082,1.58406018186502,1.59313206097823
6.083,1.58405719761978,1.5931272398261
6.084,1.58405421489419,1.5931224210248
6.085,1.58405123368746,1.59311760457318
6.086,1.5840482539988,1.59311279047011
6.087,1.58404527582742,1.59310797871444
6.088,1.58404229917251,1.59310316930502
6.089,1.5840393240333,1.59309836224072
6.09,1.58403635040899,1.59309355752038
6.091,1.58403337829879,1.59308875514286
6.092,1.58403040770191,1.59308395510703
6.093,1.58402743861755,1.59307915741173
6.094,1.58402447104494,1.59307436205584
6.095,1.58402150498328,1.59306956903821
6.096,1.58401854043178,1.5930647783577
6.097,1.58401557738966,1.59305999001317
6.098,1.58401261585612,1.59305520400348
6.099,1.58400965583039,1.5930504203275
6.1,1.58400669731167,1.59304563898408
6.101,1.58400374029917,1.5930408599721
6.102,1.58400078479212,1.59303608329041
6.103,1.58399783078972,1.59303130893787
6.104,1.58399487829119,1.59302653691336
6.105,1.58399192729575,1.59302176721573
6.106,1.58398897780261,1.59301699984386
6.107,1.58398602981098,1.59301223479661
6.108,1.58398308332009,1.59300747207285
6.109,1.58398013832916,1.59300271167144
6.11,1.58397719483739,1.59299795359125
6.111,1.583974252844,1.59299319783115
6.112,1.58397131234823,1.59298844439002
6.113,1.58396837334927,1.59298369326671
6.114,1.58396543584636,1.5929789444601
6.115,1.58396249983871,1.59297419796906
6.116,1.58395956532554,1.59296945379247
6.117,1.58395663230608,1.59296471192919
6.118,1.58395370077954,1.59295997237809
6.119,1.58395077074514,1.59295523513806
6.12,1.58394784220211,1.59295050020795
6.121,1.58394491514966,1.59294576758666
6.122,1.58394198958703,1.59294103727304
6.123,1.58393906551343,1.59293630926598
6.124,1.58393614292809,1.59293158356436
6.125,1.58393322183023,1.59292686016704
6.126,1.58393030221907,1.59292213907291
6.127,1.58392738409384,1.59291742028084
6.128,1.58392446745376,1.59291270378971
6.129,1.58392155229807,1.5929079895984
6.13,1.58391863862598,1.59290327770578
6.131,1.58391572643672,1.59289856811075
6.132,1.58391281572952,1.59289386081217
6.133,1.5839099065036,1.59288915580893
6.134,1.5839069987582,1.59288445309991
6.135,1.58390409249253,1.592879752684
6.136,1.58390118770584,1.59287505456006
6.137,1.58389828439734,1.59287035872699
6.138,1.58389538256627,1.59286566518367
6.139,1.58389248221185,1.59286097392899
6.14,1.58388958333332,1.59285628496182
6.141,1.5838866859299,1.59285159828105
6.142,1.58388379000084,1.59284691388558
6.143,1.58388089554535,1.59284223177427
6.144,1.58387800256267,1.59283755194603
6.145,1.58387511105203,1.59283287439974
6.146,1.58387222101266,1.59282819913428
6.147,1.58386933244381,1.59282352614855
6.148,1.58386644534469,1.59281885544143
6.149,1.58386355971454,1.59281418701181
6.15,1.58386067555261,1.59280952085859
6.151,1.58385779285811,1.59280485698065
6.152,1.58385491163029,1.59280019537688
6.153,1.58385203186839,1.59279553604617
6.154,1.58384915357163,1.59279087898742
6.155,1.58384627673926,1.59278622419953
6.156,1.5838434013705,1.59278157168137
6.157,1.58384052746461,1.59277692143185
6.158,1.58383765502081,1.59277227344987
6.159,1.58383478403834,1.5927676277343
6.16,1.58383191451644,1.59276298428406
6.161,1.58382904645435,1.59275834309804
6.162,1.58382617985131,1.59275370417512
6.163,1.58382331470656,1.59274906751422
6.164,1.58382045101933,1.59274443311422
6.165,1.58381758878887,1.59273980097403
6.166,1.58381472801442,1.59273517109255
6.167,1.58381186869522,1.59273054346866
6.168,1.58380901083051,1.59272591810128
6.169,1.58380615441953,1.5927212949893
6.17,1.58380329946153,1.59271667413162
6.171,1.58380044595574,1.59271205552714
6.172,1.58379759390141,1.59270743917477
6.173,1.58379474329779,1.59270282507341
6.174,1.58379189414411,1.59269821322196
6.175,1.58378904643962,1.59269360361933
6.176,1.58378620018358,1.59268899626441
6.177,1.58378335537521,1.59268439115611
6.178,1.58378051201377,1.59267978829334
6.179,1.5837776700985,1.592675187675
6.18,1.58377482962865,1.59267058930001
6.181,1.58377199060347,1.59266599316725
6.182,1.5837691530222,1.59266139927565
6.183,1.58376631688408,1.59265680762411
6.184,1.58376348218838,1.59265221821154
6.185,1.58376064893434,1.59264763103684
6.186,1.58375781712119,1.59264304609893
6.187,1.58375498674821,1.59263846339671
6.188,1.58375215781462,1.5926338829291
6.189,1.58374933031969,1.59262930469501
6.19,1.58374650426266,1.59262472869334
6.191,1.58374367964279,1.59262015492301
6.192,1.58374085645932,1.59261558338293
6.193,1.58373803471151,1.59261101407202
6.194,1.58373521439861,1.59260644698919
6.195,1.58373239551987,1.59260188213335
6.196,1.58372957807455,1.59259731950341
6.197,1.58372676206189,1.5925927590983
6.198,1.58372394748115,1.59258820091693
6.199,1.58372113433159,1.5925836449582
6.2,1.58371832261245,1.59257909122105
6.201,1.583715512323,1.59257453970438
6.202,1.58371270346249,1.59256999040712
6.203,1.58370989603017,1.59256544332818
6.204,1.5837070900253,1.59256089846648
6.205,1.58370428544714,1.59255635582095
6.206,1.58370148229494,1.59255181539049
6.207,1.58369868056796,1.59254727717403
6.208,1.58369588026546,1.5925427411705
6.209,1.58369308138669,1.59253820737881
6.21,1.58369028393092,1.59253367579788
6.211,1.5836874878974,1.59252914642664
6.212,1.58368469328539,1.59252461926401
6.213,1.58368190009415,1.59252009430891
6.214,1.58367910832294,1.59251557156027
6.215,1.58367631797103,1.59251105101701
6.216,1.58367352903767,1.59250653267806
6.217,1.58367074152211,1.59250201654234
6.218,1.58366795542364,1.59249750260878
6.219,1.5836651707415,1.5924929908763
6.22,1.58366238747496,1.59248848134384
6.221,1.58365960562328,1.59248397401032
6.222,1.58365682518572,1.59247946887466
6.223,1.58365404616155,1.5924749659358
6.224,1.58365126855004,1.59247046519267
6.225,1.58364849235043,1.59246596664419
6.226,1.58364571756201,1.59246147028929
6.227,1.58364294418404,1.59245697612692
6.228,1.58364017221577,1.59245248415599
6.229,1.58363740165649,1.59244799437544
6.23,1.58363463250544,1.5924435067842
6.231,1.5836318647619,1.59243902138121
6.232,1.58362909842514,1.59243453816539
6.233,1.58362633349443,1.59243005713569
6.234,1.58362356996902,1.59242557829103
6.235,1.5836208078482,1.59242110163035
6.236,1.58361804713122,1.59241662715259
6.237,1.58361528781736,1.59241215485669
6.238,1.58361252990589,1.59240768474157
6.239,1.58360977339608,1.59240321680618
6.24,1.58360701828719,1.59239875104945
6.241,1.58360426457849,1.59239428747032
6.242,1.58360151226927,1.59238982606773
6.243,1.58359876135878,1.59238536684063
6.244,1.5835960118463,1.59238090978794
6.245,1.58359326373111,1.59237645490861
6.246,1.58359051701247,1.59237200220158
6.247,1.58358777168967,1.59236755166579
6.248,1.58358502776196,1.59236310330018
6.249,1.58358228522862,1.59235865710369
6.25,1.58357954408894,1.59235421307528
6.251,1.58357680434218,1.59234977121387
6.252,1.58357406598762,1.59234533151842
6.253,1.58357132902453,1.59234089398786
6.254,1.58356859345219,1.59233645862115
6.255,1.58356585926988,1.59233202541723
6.256,1.58356312647686,1.59232759437504
6.257,1.58356039507243,1.59232316549353
6.258,1.58355766505585,1.59231873877165
6.259,1.5835549364264,1.59231431420834
6.26,1.58355220918336,1.59230989180255
6.261,1.58354948332602,1.59230547155323
6.262,1.58354675885364,1.59230105345934
6.263,1.5835440357655,1.59229663751981
6.264,1.5835413140609,1.5922922237336
6.265,1.58353859373909,1.59228781209966
6.266,1.58353587479938,1.59228340261694
6.267,1.58353315724103,1.59227899528439
6.268,1.58353044106333,1.59227459010096
6.269,1.58352772626556,1.59227018706561
6.27,1.583525012847,1.59226578617728
6.271,1.58352230080693,1.59226138743494
6.272,1.58351959014464,1.59225699083753
6.273,1.5835168808594,1.59225259638402
6.274,1.58351417295051,1.59224820407335
6.275,1.58351146641724,1.59224381390448
6.276,1.58350876125889,1.59223942587636
6.277,1.58350605747472,1.59223503998796
6.278,1.58350335506404,1.59223065623823
6.279,1.58350065402612,1.59222627462613
6.28,1.58349795436024,1.59222189515061
6.281,1.58349525606571,1.59221751781064
6.282,1.58349255914179,1.59221314260517
6.283,1.58348986358779,1.59220876953316
6.284,1.58348716940298,1.59220439859358
6.285,1.58348447658665,1.59220002978537
6.286,1.5834817851381,1.59219566310752
6.287,1.5834790950566,1.59219129855897
6.288,1.58347640634146,1.59218693613868
6.289,1.58347371899194,1.59218257584563
6.29,1.58347103300736,1.59217821767877
6.291,1.58346834838699,1.59217386163707
6.292,1.58346566513013,1.59216950771949
6.293,1.58346298323607,1.592165155925
6.294,1.58346030270409,1.59216080625256
6.295,1.58345762353349,1.59215645870113
6.296,1.58345494572357,1.59215211326969
6.297,1.5834522692736,1.59214776995719
6.298,1.58344959418289,1.59214342876262
6.299,1.58344692045074,1.59213908968492
6.3,1.58344424807642,1.59213475272308
6.301,1.58344157705923,1.59213041787606
6.302,1.58343890739848,1.59212608514283
6.303,1.58343623909345,1.59212175452236
6.304,1.58343357214344,1.59211742601362
6.305,1.58343090654774,1.59211309961558
6.306,1.58342824230565,1.59210877532722
6.307,1.58342557941646,1.59210445314749
6.308,1.58342291787947,1.59210013307538
6.309,1.58342025769399,1.59209581510986
6.31,1.58341759885929,1.5920914992499
6.311,1.58341494137469,1.59208718549448
6.312,1.58341228523948,1.59208287384256
6.313,1.58340963045295,1.59207856429313
6.314,1.58340697701441,1.59207425684516
6.315,1.58340432492315,1.59206995149762
6.316,1.58340167417848,1.59206564824949
6.317,1.5833990247797,1.59206134709975
6.318,1.58339637672609,1.59205704804737
6.319,1.58339373001697,1.59205275109133
6.32,1.58339108465164,1.59204845623062
6.321,1.58338844062939,1.5920441634642
6.322,1.58338579794953,1.59203987279106
6.323,1.58338315661135,1.59203558421018
6.324,1.58338051661417,1.59203129772054
6.325,1.58337787795729,1.59202701332111
6.326,1.58337524064,1.59202273101089
6.327,1.58337260466161,1.59201845078884
6.328,1.58336997002142,1.59201417265396
6.329,1.58336733671874,1.59200989660523
6.33,1.58336470475288,1.59200562264162
6.331,1.58336207412313,1.59200135076212
6.332,1.5833594448288,1.59199708096573
6.333,1.58335681686921,1.59199281325141
6.334,1.58335419024364,1.59198854761816
6.335,1.58335156495142,1.59198428406496
6.336,1.58334894099185,1.5919800225908
6.337,1.58334631836423,1.59197576319466
6.338,1.58334369706787,1.59197150587554
6.339,1.58334107710208,1.59196725063241
6.34,1.58333845846616,1.59196299746427
6.341,1.58333584115944,1.59195874637011
6.342,1.58333322518121,1.59195449734891
6.343,1.58333061053078,1.59195025039966
6.344,1.58332799720747,1.59194600552136
6.345,1.58332538521058,1.591941762713
6.346,1.58332277453943,1.59193752197356
6.347,1.58332016519332,1.59193328330203
6.348,1.58331755717157,1.59192904669742
6.349,1.58331495047348,1.59192481215871
6.35,1.58331234509838,1.59192057968489
6.351,1.58330974104556,1.59191634927496
6.352,1.58330713831436,1.59191212092791
6.353,1.58330453690407,1.59190789464274
6.354,1.58330193681401,1.59190367041844
6.355,1.58329933804349,1.59189944825401
6.356,1.58329674059184,1.59189522814844
6.357,1.58329414445835,1.59189101010073
6.358,1.58329154964236,1.59188679410988
6.359,1.58328895614317,1.59188258017487
6.36,1.58328636396009,1.59187836829472
6.361,1.58328377309246,1.59187415846842
6.362,1.58328118353957,1.59186995069497
6.363,1.58327859530075,1.59186574497337
6.364,1.58327600837531,1.59186154130261
6.365,1.58327342276258,1.5918573396817
6.366,1.58327083846186,1.59185314010964
6.367,1.58326825547249,1.59184894258543
6.368,1.58326567379376,1.59184474710807
6.369,1.58326309342502,1.59184055367657
6.37,1.58326051436557,1.59183636228992
6.371,1.58325793661473,1.59183217294713
6.372,1.58325536017183,1.59182798564721
6.373,1.58325278503617,1.59182380038915
6.374,1.5832502112071,1.59181961717197
6.375,1.58324763868392,1.59181543599466
6.376,1.58324506746596,1.59181125685624
6.377,1.58324249755253,1.59180707975571
6.378,1.58323992894297,1.59180290469207
6.379,1.58323736163659,1.59179873166434
6.38,1.58323479563271,1.59179456067152
6.381,1.58323223093067,1.59179039171261
6.382,1.58322966752977,1.59178622478663
6.383,1.58322710542936,1.59178205989259
6.384,1.58322454462874,1.5917778970295
6.385,1.58322198512725,1.59177373619636
6.386,1.58321942692421,1.59176957739219
6.387,1.58321687001895,1.59176542061599
6.388,1.58321431441079,1.59176126586679
6.389,1.58321176009906,1.59175711314358
6.39,1.58320920708308,1.59175296244539
6.391,1.58320665536218,1.59174881377123
6.392,1.58320410493569,1.5917446671201
6.393,1.58320155580294,1.59174052249103
6.394,1.58319900796325,1.59173637988302
6.395,1.58319646141595,1.5917322392951
6.396,1.58319391616037,1.59172810072627
6.397,1.58319137219584,1.59172396417556
6.398,1.58318882952169,1.59171982964198
6.399,1.58318628813725,1.59171569712454
6.4,1.58318374804184,1.59171156662227
6.401,1.58318120923481,1.59170743813418
6.402,1.58317867171547,1.59170331165929
6.403,1.58317613548317,1.59169918719662
6.404,1.58317360053723,1.59169506474518
6.405,1.58317106687698,1.591690944304
6.406,1.58316853450175,1.5916868258721
6.407,1.58316600341089,1.5916827094485
6.408,1.58316347360372,1.59167859503221
6.409,1.58316094507957,1.59167448262227
6.41,1.58315841783778,1.59167037221768
6.411,1.58315589187768,1.59166626381749
6.412,1.58315336719861,1.59166215742069
6.413,1.5831508437999,1.59165805302634
6.414,1.58314832168089,1.59165395063343
6.415,1.5831458008409,1.591649850241
6.416,1.58314328127929,1.59164575184808
6.417,1.58314076299538,1.59164165545369
6.418,1.58313824598851,1.59163756105685
6.419,1.58313573025801,1.5916334686566
6.42,1.58313321580323,1.59162937825195
6.421,1.5831307026235,1.59162528984194
6.422,1.58312819071816,1.59162120342559
6.423,1.58312568008655,1.59161711900193
6.424,1.583123170728,1.59161303656999
6.425,1.58312066264186,1.5916089561288
6.426,1.58311815582746,1.59160487767739
6.427,1.58311565028415,1.59160080121479
6.428,1.58311314601126,1.59159672674003
6.429,1.58311064300814,1.59159265425214
6.43,1.58310814127412,1.59158858375015
6.431,1.58310564080854,1.59158451523309
6.432,1.58310314161075,1.5915804487
6.433,1.5831006436801,1.59157638414991
6.434,1.58309814701591,1.59157232158185
6.435,1.58309565161753,1.59156826099485
6.436,1.58309315748432,1.59156420238796
6.437,1.5830906646156,1.5915601457602
6.438,1.58308817301073,1.59155609111062
6.439,1.58308568266904,1.59155203843823
6.44,1.58308319358988,1.5915479877421
6.441,1.5830807057726,1.59154393902124
6.442,1.58307821921654,1.59153989227469
6.443,1.58307573392105,1.5915358475015
6.444,1.58307324988546,1.5915318047007
6.445,1.58307076710914,1.59152776387134
6.446,1.58306828559142,1.59152372501244
6.447,1.58306580533164,1.59151968812305
6.448,1.58306332632917,1.59151565320221
6.449,1.58306084858334,1.59151162024895
6.45,1.5830583720935,1.59150758926233
6.451,1.58305589685901,1.59150356024138
6.452,1.5830534228792,1.59149953318514
6.453,1.58305095015343,1.59149550809266
6.454,1.58304847868104,1.59149148496298
6.455,1.5830460084614,1.59148746379514
6.456,1.58304353949383,1.59148344458818
6.457,1.58304107177771,1.59147942734115
6.458,1.58303860531237,1.5914754120531
6.459,1.58303614009717,1.59147139872306
6.46,1.58303367613146,1.59146738735009
6.461,1.58303121341458,1.59146337793323
6.462,1.5830287519459,1.59145937047153
6.463,1.58302629172476,1.59145536496402
6.464,1.58302383275052,1.59145136140978
6.465,1.58302137502253,1.59144735980783
6.466,1.58301891854014,1.59144336015722
6.467,1.58301646330271,1.59143936245702
6.468,1.58301400930959,1.59143536670626
6.469,1.58301155656013,1.59143137290399
6.47,1.5830091050537,1.59142738104927
6.471,1.58300665478963,1.59142339114114
6.472,1.5830042057673,1.59141940317867
6.473,1.58300175798605,1.59141541716089
6.474,1.58299931144524,1.59141143308686
6.475,1.58299686614423,1.59140745095563
6.476,1.58299442208238,1.59140347076626
6.477,1.58299197925904,1.5913994925178
6.478,1.58298953767356,1.5913955162093
6.479,1.58298709732531,1.59139154183983
6.48,1.58298465821365,1.59138756940842
6.481,1.58298222033793,1.59138359891414
6.482,1.58297978369751,1.59137963035604
6.483,1.58297734829175,1.59137566373319
6.484,1.58297491412001,1.59137169904463
6.485,1.58297248118165,1.59136773628942
6.486,1.58297004947603,1.59136377546662
6.487,1.58296761900252,1.5913598165753
6.488,1.58296518976046,1.5913558596145
6.489,1.58296276174923,1.59135190458328
6.49,1.58296033496818,1.59134795148072
6.491,1.58295790941667,1.59134400030585
6.492,1.58295548509408,1.59134005105776
6.493,1.58295306199975,1.59133610373549
6.494,1.58295064013306,1.59133215833811
6.495,1.58294821949337,1.59132821486467
6.496,1.58294580008003,1.59132427331425
6.497,1.58294338189242,1.59132033368591
6.498,1.5829409649299,1.5913163959787
6.499,1.58293854919183,1.59131246019169
6.5,1.58293613467758,1.59130852632394
6.501,1.58293372138651,1.59130459437453
6.502,1.58293130931799,1.59130066434251
6.503,1.58292889847138,1.59129673622695
6.504,1.58292648884606,1.59129281002691
6.505,1.58292408044138,1.59128888574146
6.506,1.58292167325671,1.59128496336968
6.507,1.58291926729143,1.59128104291062
6.508,1.5829168625449,1.59127712436335
6.509,1.58291445901648,1.59127320772694
6.51,1.58291205670555,1.59126929300046
6.511,1.58290965561147,1.59126538018298
6.512,1.58290725573362,1.59126146927357
6.513,1.58290485707135,1.59125756027129
6.514,1.58290245962405,1.59125365317522
6.515,1.58290006339108,1.59124974798443
6.516,1.58289766837182,1.591245844698
6.517,1.58289527456562,1.59124194331498
6.518,1.58289288197187,1.59123804383446
6.519,1.58289049058993,1.5912341462555
6.52,1.58288810041918,1.59123025057718
6.521,1.58288571145899,1.59122635679858
6.522,1.58288332370873,1.59122246491876
6.523,1.58288093716777,1.59121857493681
6.524,1.58287855183549,1.59121468685179
6.525,1.58287616771126,1.59121080066278
6.526,1.58287378479445,1.59120691636885
6.527,1.58287140308444,1.5912030339691
6.528,1.5828690225806,1.59119915346258
6.529,1.58286664328231,1.59119527484838
6.53,1.58286426518894,1.59119139812557
6.531,1.58286188829986,1.59118752329324
6.532,1.58285951261446,1.59118365035045
6.533,1.5828571381321,1.5911797792963
6.534,1.58285476485217,1.59117591012986
6.535,1.58285239277405,1.5911720428502
6.536,1.58285002189709,1.59116817745642
6.537,1.5828476522207,1.59116431394759
6.538,1.58284528374424,1.59116045232278
6.539,1.58284291646709,1.59115659258109
6.54,1.58284055038863,1.59115273472159
6.541,1.58283818550823,1.59114887874338
6.542,1.58283582182528,1.59114502464552
6.543,1.58283345933916,1.5911411724271
6.544,1.58283109804925,1.59113732208721
6.545,1.58282873795492,1.59113347362494
6.546,1.58282637905556,1.59112962703936
6.547,1.58282402135054,1.59112578232956
6.548,1.58282166483926,1.59112193949463
6.549,1.58281930952108,1.59111809853365
6.55,1.58281695539539,1.59111425944572
6.551,1.58281460246158,1.59111042222991
6.552,1.58281225071902,1.59110658688531
6.553,1.58280990016709,1.59110275341101
6.554,1.58280755080519,1.59109892180611
6.555,1.58280520263269,1.59109509206968
6.556,1.58280285564898,1.59109126420082
6.557,1.58280050985344,1.59108743819862
6.558,1.58279816524546,1.59108361406217
6.559,1.58279582182442,1.59107979179056
6.56,1.5827934795897,1.59107597138287
6.561,1.58279113854069,1.59107215283821
6.562,1.58278879867678,1.59106833615565
6.563,1.58278645999735,1.5910645213343
6.564,1.58278412250178,1.59106070837325
6.565,1.58278178618947,1.59105689727159
6.566,1.58277945105981,1.59105308802842
6.567,1.58277711711217,1.59104928064282
6.568,1.58277478434595,1.59104547511389
6.569,1.58277245276053,1.59104167144073
6.57,1.5827701223553,1.59103786962244
6.571,1.58276779312966,1.5910340696581
6.572,1.58276546508298,1.59103027154682
6.573,1.58276313821466,1.59102647528769
6.574,1.58276081252409,1.59102268087981
6.575,1.58275848801066,1.59101888832227
6.576,1.58275616467376,1.59101509761418
6.577,1.58275384251277,1.59101130875463
6.578,1.5827515215271,1.59100752174272
6.579,1.58274920171612,1.59100373657756
6.58,1.58274688307924,1.59099995325823
6.581,1.58274456561584,1.59099617178385
6.582,1.58274224932532,1.5909923921535
6.583,1.58273993420706,1.5909886143663
6.584,1.58273762026047,1.59098483842134
6.585,1.58273530748493,1.59098106431773
6.586,1.58273299587983,1.59097729205457
6.587,1.58273068544458,1.59097352163096
6.588,1.58272837617856,1.590969753046
6.589,1.58272606808118,1.5909659862988
6.59,1.58272376115181,1.59096222138847
6.591,1.58272145538987,1.5909584583141
6.592,1.58271915079474,1.5909546970748
6.593,1.58271684736582,1.59095093766968
6.594,1.58271454510251,1.59094718009784
6.595,1.58271224400419,1.59094342435839
6.596,1.58270994407028,1.59093967045044
6.597,1.58270764530016,1.59093591837309
6.598,1.58270534769324,1.59093216812545
6.599,1.58270305124891,1.59092841970663
6.6,1.58270075596656,1.59092467311574
6.601,1.58269846184561,1.59092092835189
6.602,1.58269616888543,1.59091718541418
6.603,1.58269387708545,1.59091344430173
6.604,1.58269158644504,1.59090970501364
6.605,1.58268929696362,1.59090596754903
6.606,1.58268700864058,1.590902231907
6.607,1.58268472147533,1.59089849808668
6.608,1.58268243546725,1.59089476608717
6.609,1.58268015061576,1.59089103590758
6.61,1.58267786692026,1.59088730754702
6.611,1.58267558438014,1.59088358100462
6.612,1.58267330299481,1.59087985627948
6.613,1.58267102276368,1.59087613337072
6.614,1.58266874368613,1.59087241227745
6.615,1.58266646576158,1.59086869299878
6.616,1.58266418898943,1.59086497553384
6.617,1.58266191336908,1.59086125988174
6.618,1.58265963889994,1.59085754604159
6.619,1.5826573655814,1.59085383401251
6.62,1.58265509341288,1.59085012379362
6.621,1.58265282239378,1.59084641538403
6.622,1.5826505525235,1.59084270878287
6.623,1.58264828380145,1.59083900398925
6.624,1.58264601622703,1.5908353010023
6.625,1.58264374979965,1.59083159982112
6.626,1.58264148451872,1.59082790044484
6.627,1.58263922038364,1.59082420287259
6.628,1.58263695739382,1.59082050710347
6.629,1.58263469554867,1.59081681313662
6.63,1.58263243484759,1.59081312097115
6.631,1.58263017528999,1.59080943060618
6.632,1.58262791687529,1.59080574204084
6.633,1.58262565960288,1.59080205527426
6.634,1.58262340347217,1.59079837030554
6.635,1.58262114848259,1.59079468713382
6.636,1.58261889463353,1.59079100575823
6.637,1.5826166419244,1.59078732617788
6.638,1.58261439035462,1.59078364839189
6.639,1.58261213992359,1.59077997239941
6.64,1.58260989063073,1.59077629819954
6.641,1.58260764247545,1.59077262579142
6.642,1.58260539545715,1.59076895517418
6.643,1.58260314957526,1.59076528634694
6.644,1.58260090482917,1.59076161930882
6.645,1.58259866121831,1.59075795405896
6.646,1.58259641874208,1.59075429059649
6.647,1.58259417739991,1.59075062892052
6.648,1.58259193719119,1.5907469690302
6.649,1.58258969811535,1.59074331092465
6.65,1.5825874601718,1.59073965460301
6.651,1.58258522335996,1.59073600006439
6.652,1.58258298767923,1.59073234730794
6.653,1.58258075312903,1.59072869633278
6.654,1.58257851970878,1.59072504713804
6.655,1.58257628741789,1.59072139972287
6.656,1.58257405625578,1.59071775408638
6.657,1.58257182622186,1.59071411022772
6.658,1.58256959731555,1.59071046814601
6.659,1.58256736953627,1.5907068278404
6.66,1.58256514288344,1.59070318931
6.661,1.58256291735646,1.59069955255397
6.662,1.58256069295477,1.59069591757143
6.663,1.58255846967776,1.59069228436152
6.664,1.58255624752488,1.59068865292337
6.665,1.58255402649552,1.59068502325613
6.666,1.58255180658912,1.59068139535892
6.667,1.58254958780508,1.59067776923089
6.668,1.58254737014284,1.59067414487118
6.669,1.5825451536018,1.59067052227891
6.67,1.5825429381814,1.59066690145323
6.671,1.58254072388104,1.59066328239328
6.672,1.58253851070015,1.5906596650982
6.673,1.58253629863815,1.59065604956713
6.674,1.58253408769447,1.5906524357992
6.675,1.58253187786852,1.59064882379356
6.676,1.58252966915972,1.59064521354935
6.677,1.5825274615675,1.5906416050657
6.678,1.58252525509129,1.59063799834177
6.679,1.58252304973049,1.5906343933767
6.68,1.58252084548454,1.59063079016961
6.681,1.58251864235286,1.59062718871967
6.682,1.58251644033487,1.59062358902601
6.683,1.58251423942999,1.59061999108778
6.684,1.58251203963766,1.59061639490412
6.685,1.58250984095729,1.59061280047417
6.686,1.58250764338832,1.59060920779709
6.687,1.58250544693015,1.590605616872
6.688,1.58250325158223,1.59060202769808
6.689,1.58250105734398,1.59059844027445
6.69,1.58249886421482,1.59059485460026
6.691,1.58249667219417,1.59059127067467
6.692,1.58249448128148,1.59058768849681
6.693,1.58249229147615,1.59058410806585
6.694,1.58249010277763,1.59058052938092
6.695,1.58248791518533,1.59057695244117
6.696,1.58248572869869,1.59057337724576
6.697,1.58248354331713,1.59056980379384
6.698,1.58248135904009,1.59056623208454
6.699,1.58247917586698,1.59056266211703
6.7,1.58247699379725,1.59055909389046
6.701,1.58247481283032,1.59055552740397
6.702,1.58247263296561,1.59055196265673
6.703,1.58247045420257,1.59054839964787
6.704,1.58246827654061,1.59054483837655
6.705,1.58246609997918,1.59054127884193
6.706,1.5824639245177,1.59053772104317
6.707,1.5824617501556,1.5905341649794
6.708,1.58245957689231,1.59053061064979
6.709,1.58245740472727,1.59052705805349
6.71,1.58245523365991,1.59052350718966
6.711,1.58245306368967,1.59051995805745
6.712,1.58245089481596,1.59051641065602
6.713,1.58244872703823,1.59051286498453
6.714,1.58244656035591,1.59050932104213
6.715,1.58244439476844,1.59050577882797
6.716,1.58244223027524,1.59050223834122
6.717,1.58244006687576,1.59049869958103
6.718,1.58243790456942,1.59049516254657
6.719,1.58243574335566,1.59049162723699
6.72,1.58243358323392,1.59048809365144
6.721,1.58243142420364,1.5904845617891
6.722,1.58242926626424,1.59048103164912
6.723,1.58242710941516,1.59047750323065
6.724,1.58242495365585,1.59047397653287
6.725,1.58242279898573,1.59047045155492
6.726,1.58242064540425,1.59046692829598
6.727,1.58241849291084,1.59046340675521
6.728,1.58241634150493,1.59045988693176
6.729,1.58241419118598,1.59045636882481
6.73,1.58241204195341,1.5904528524335
6.731,1.58240989380666,1.59044933775702
